,Target,Model,Parameters,AUC-ROC,AP
281,All,Isolation Forest,"n_est:800,max_samples:110,max_features:4",0.6189460764566445,0.2618256406635271
282,All,Isolation Forest,"n_est:800,max_samples:110,max_features:5",0.6472982540993482,0.2777789640612334
283,All,Isolation Forest,"n_est:800,max_samples:110,max_features:6",0.6599910675778519,0.27985834603943227
284,All,Isolation Forest,"n_est:800,max_samples:110,max_features:7",0.6599347254708229,0.2872987987697363
285,All,Isolation Forest,"n_est:800,max_samples:110,max_features:8",0.6591107650279086,0.2854002384504729
286,All,Isolation Forest,"n_est:800,max_samples:110,max_features:9",0.6571686928207122,0.2939689197005651
287,All,Isolation Forest,"n_est:800,max_samples:160,max_features:1",0.6375636662691435,0.2554099215672644
288,All,Isolation Forest,"n_est:800,max_samples:160,max_features:2",0.6407108733843503,0.26578130896917573
289,All,Isolation Forest,"n_est:800,max_samples:160,max_features:3",0.634338821164727,0.26214099044809613
290,All,Isolation Forest,"n_est:800,max_samples:160,max_features:4",0.6242007028701237,0.2624973586985957
291,All,Isolation Forest,"n_est:800,max_samples:160,max_features:5",0.629601095387842,0.26237558510721143
292,All,Isolation Forest,"n_est:800,max_samples:160,max_features:6",0.646759589881843,0.27344789269090036
293,All,Isolation Forest,"n_est:800,max_samples:160,max_features:7",0.6474423053082433,0.28060063363777565
294,All,Isolation Forest,"n_est:800,max_samples:160,max_features:8",0.6398960798365473,0.2790057375865462
295,All,Isolation Forest,"n_est:800,max_samples:160,max_features:9",0.6415825702776584,0.27894700816852136
296,All,Isolation Forest,"n_est:900,max_samples:10,max_features:1",0.5934087592114824,0.28454888243020693
297,All,Isolation Forest,"n_est:900,max_samples:10,max_features:2",0.5588804015773545,0.25141090668813526
298,All,Isolation Forest,"n_est:900,max_samples:10,max_features:3",0.6173904169403225,0.2886613674985476
299,All,Isolation Forest,"n_est:900,max_samples:10,max_features:4",0.6000692256480495,0.2852950317915533
300,All,Isolation Forest,"n_est:900,max_samples:10,max_features:5",0.6315595370505945,0.3136933645254263
301,All,Isolation Forest,"n_est:900,max_samples:10,max_features:6",0.631230339504379,0.2894832112455732
302,All,Isolation Forest,"n_est:900,max_samples:10,max_features:7",0.5730182794124508,0.26879877579741757
303,All,Isolation Forest,"n_est:900,max_samples:10,max_features:8",0.6162665057117863,0.2893650761569121
304,All,Isolation Forest,"n_est:900,max_samples:10,max_features:9",0.6417171427922886,0.3042259225084435
305,All,Isolation Forest,"n_est:900,max_samples:60,max_features:1",0.5831272444862061,0.25431718591304137
306,All,Isolation Forest,"n_est:900,max_samples:60,max_features:2",0.6289301347895269,0.25847622266891507
307,All,Isolation Forest,"n_est:900,max_samples:60,max_features:3",0.598011351235261,0.2583844586418467
308,All,Isolation Forest,"n_est:900,max_samples:60,max_features:4",0.6415106070330415,0.2745683599935608
309,All,Isolation Forest,"n_est:900,max_samples:60,max_features:5",0.6352201526518767,0.2788260593082307
310,All,Isolation Forest,"n_est:900,max_samples:60,max_features:6",0.6467663559234731,0.2757890679032621
311,All,Isolation Forest,"n_est:900,max_samples:60,max_features:7",0.6370572732640207,0.2763516294374432
312,All,Isolation Forest,"n_est:900,max_samples:60,max_features:8",0.6598487312643007,0.2841264403210802
313,All,Isolation Forest,"n_est:900,max_samples:60,max_features:9",0.6658393907594206,0.2984054419384415
314,All,Isolation Forest,"n_est:900,max_samples:110,max_features:1",0.6457277529433216,0.2631049774999408
315,All,Isolation Forest,"n_est:900,max_samples:110,max_features:2",0.6054730791363712,0.25632178030495073
316,All,Isolation Forest,"n_est:900,max_samples:110,max_features:3",0.6296727780132207,0.2678934750847197
317,All,Isolation Forest,"n_est:900,max_samples:110,max_features:4",0.6015161919794781,0.263754863594252
318,All,Isolation Forest,"n_est:900,max_samples:110,max_features:5",0.6581315597864899,0.2782927662100431
319,All,Isolation Forest,"n_est:900,max_samples:110,max_features:6",0.629572659305047,0.28043113278138376
320,All,Isolation Forest,"n_est:900,max_samples:110,max_features:7",0.6309635329687695,0.280944246653761
321,All,Isolation Forest,"n_est:900,max_samples:110,max_features:8",0.6520770750046582,0.2926337619959935
322,All,Isolation Forest,"n_est:900,max_samples:110,max_features:9",0.6561866502069973,0.29472040068382754
323,All,Isolation Forest,"n_est:900,max_samples:160,max_features:1",0.650612429661229,0.2707902955520164
324,All,Isolation Forest,"n_est:900,max_samples:160,max_features:2",0.639673174621744,0.2715606680443665
325,All,Isolation Forest,"n_est:900,max_samples:160,max_features:3",0.6175086199993963,0.2638506053452012
326,All,Isolation Forest,"n_est:900,max_samples:160,max_features:4",0.6126303975239654,0.2547270382079854
327,All,Isolation Forest,"n_est:900,max_samples:160,max_features:5",0.6315622497032295,0.2676153765225401
328,All,Isolation Forest,"n_est:900,max_samples:160,max_features:6",0.6111876093011932,0.2727560915577232
329,All,Isolation Forest,"n_est:900,max_samples:160,max_features:7",0.6183829360055934,0.2698392383537042
330,All,Isolation Forest,"n_est:900,max_samples:160,max_features:8",0.6577223233975832,0.28764026601269393
331,All,Isolation Forest,"n_est:900,max_samples:160,max_features:9",0.6494040208621072,0.28557937419609036
332,All,Local Outlier Factor,n_neighbors:10,0.4415622285008871,0.187227756504303
333,All,Local Outlier Factor,n_neighbors:20,0.4442165746942311,0.18305101403526236
334,All,Local Outlier Factor,n_neighbors:30,0.4479766854053801,0.18382111058832348
335,All,Local Outlier Factor,n_neighbors:40,0.4461007457986311,0.18731157487606379
336,All,Local Outlier Factor,n_neighbors:50,0.48643838936031536,0.20411251053939106
337,All,Local Outlier Factor,n_neighbors:60,0.5018411740011389,0.20542808822439398
338,All,Local Outlier Factor,n_neighbors:70,0.5204403676635843,0.2178126314765795
339,All,Local Outlier Factor,n_neighbors:80,0.5203640080509035,0.22048105112500246
340,All,Local Outlier Factor,n_neighbors:90,0.5225290166528186,0.22523938055041778
341,All,Local Outlier Factor,n_neighbors:100,0.520630346887783,0.21941362133867498
342,All,Local Outlier Factor,n_neighbors:110,0.5277753803887313,0.22096311250462877
343,All,Local Outlier Factor,n_neighbors:120,0.5226173181730764,0.2205494218278795
344,All,Local Outlier Factor,n_neighbors:130,0.5233811637392052,0.22255339054576367
345,All,Local Outlier Factor,n_neighbors:140,0.5296050490011077,0.2328134324448057
346,All,Local Outlier Factor,n_neighbors:150,0.5234887344471464,0.23369465483890817
347,All,Local Outlier Factor,n_neighbors:160,0.5235278028810741,0.23736279582008366
348,All,Local Outlier Factor,n_neighbors:170,0.5142405844762434,0.22888175529510507
349,All,Local Outlier Factor,n_neighbors:180,0.5062160902830662,0.22976532284213702
350,All,Local Outlier Factor,n_neighbors:190,0.5154793313329963,0.23242563738208738
351,Bot,xStream,"k:50,nchains:50,depth:10",0.6757657528860931,0.0016607774118442974
352,Bot,xStream,"k:50,nchains:50,depth:20",0.6175881911433574,0.0014132942770069357
353,Bot,xStream,"k:50,nchains:100,depth:10",0.6101540441045069,0.001407796221204443
354,Bot,xStream,"k:50,nchains:100,depth:20",0.6603970835269309,0.001604530832868007
355,Bot,xStream,"k:100,nchains:50,depth:10",0.6152203438293005,0.0013635467645275717
356,Bot,xStream,"k:100,nchains:50,depth:20",0.6724418313735302,0.001650700950320866
357,Bot,xStream,"k:100,nchains:100,depth:10",0.6107705779334501,0.001383407213194197
358,Bot,xStream,"k:100,nchains:100,depth:20",0.6731477179313055,0.0016896002323238892
359,Bot,Isolation Forest,"n_est:100,max_samples:10,max_features:1",0.6419457450230529,0.0014717843537992226
360,Bot,Isolation Forest,"n_est:100,max_samples:10,max_features:2",0.6348243325351156,0.0012938590237330785
361,Bot,Isolation Forest,"n_est:100,max_samples:10,max_features:3",0.6482987240430323,0.0014059462597297808
362,Bot,Isolation Forest,"n_est:100,max_samples:10,max_features:4",0.7022677722577647,0.0016640463195334166
363,Bot,Isolation Forest,"n_est:100,max_samples:10,max_features:5",0.7077361592623038,0.0017197060302789082
364,Bot,Isolation Forest,"n_est:100,max_samples:10,max_features:6",0.59101468958862,0.0012979330631849384
365,Bot,Isolation Forest,"n_est:100,max_samples:10,max_features:7",0.6843793559455306,0.0015516816685800143
366,Bot,Isolation Forest,"n_est:100,max_samples:10,max_features:8",0.7212999034990528,0.0018633782458371767
367,Bot,Isolation Forest,"n_est:100,max_samples:10,max_features:9",0.7089424211015405,0.0017747039568746926
368,Bot,Isolation Forest,"n_est:100,max_samples:60,max_features:1",0.6430269130419243,0.0014521469194386798
369,Bot,Isolation Forest,"n_est:100,max_samples:60,max_features:2",0.6727992422888595,0.0014739127715248902
370,Bot,Isolation Forest,"n_est:100,max_samples:60,max_features:3",0.65238214375067,0.0014958124288451447
371,Bot,Isolation Forest,"n_est:100,max_samples:60,max_features:4",0.6979073590907466,0.0015987961558005784
372,Bot,Isolation Forest,"n_est:100,max_samples:60,max_features:5",0.6560902819972122,0.0013875350656219853
373,Bot,Isolation Forest,"n_est:100,max_samples:60,max_features:6",0.6957896994174202,0.0016324846493949907
374,Bot,Isolation Forest,"n_est:100,max_samples:60,max_features:7",0.6997748311233425,0.0017445081243880316
375,Bot,Isolation Forest,"n_est:100,max_samples:60,max_features:8",0.7074949068944565,0.0017114123730149465
376,Bot,Isolation Forest,"n_est:100,max_samples:60,max_features:9",0.6749258372350692,0.0015224979045665805
377,Bot,Isolation Forest,"n_est:100,max_samples:110,max_features:1",0.6350119732656635,0.0013716327129088752
378,Bot,Isolation Forest,"n_est:100,max_samples:110,max_features:2",0.691080810607956,0.0015573542117207652
379,Bot,Isolation Forest,"n_est:100,max_samples:110,max_features:3",0.6917509560741986,0.0015631275512684902
380,Bot,Isolation Forest,"n_est:100,max_samples:110,max_features:4",0.6978269416347975,0.001649767639442635
381,Bot,Isolation Forest,"n_est:100,max_samples:110,max_features:5",0.7138568211873191,0.0017710319919914466
382,Bot,Isolation Forest,"n_est:100,max_samples:110,max_features:6",0.6957896994174202,0.0015483664250551205
383,Bot,Isolation Forest,"n_est:100,max_samples:110,max_features:7",0.6859519639729798,0.0015201563650568146
384,Bot,Isolation Forest,"n_est:100,max_samples:110,max_features:8",0.680188712963294,0.0015297767948192508
385,Bot,Isolation Forest,"n_est:100,max_samples:110,max_features:9",0.6484506236820472,0.0014799955244337436
386,Bot,Isolation Forest,"n_est:100,max_samples:160,max_features:1",0.6706994531612995,0.0015247866831806724
387,Bot,Isolation Forest,"n_est:100,max_samples:160,max_features:2",0.6930823117338003,0.001586580631590796
388,Bot,Isolation Forest,"n_est:100,max_samples:160,max_features:3",0.6845223203116624,0.0015241613177492239
389,Bot,Isolation Forest,"n_est:100,max_samples:160,max_features:4",0.6865327567103899,0.0016125503850799206
390,Bot,Isolation Forest,"n_est:100,max_samples:160,max_features:5",0.6431520068622896,0.0013733011129637863
391,Bot,Isolation Forest,"n_est:100,max_samples:160,max_features:6",0.7147860895671754,0.0016607097778474505
392,Bot,Isolation Forest,"n_est:100,max_samples:160,max_features:7",0.6735676757568176,0.001454236682557353
393,Bot,Isolation Forest,"n_est:100,max_samples:160,max_features:8",0.6799206547767969,0.001494963639502636
394,Bot,Isolation Forest,"n_est:100,max_samples:160,max_features:9",0.6878015654598091,0.0015812822277241011
395,Bot,Isolation Forest,"n_est:200,max_samples:10,max_features:1",0.6926712891811717,0.001672133992881354
396,Bot,Isolation Forest,"n_est:200,max_samples:10,max_features:2",0.6983005110976089,0.00170783744779603
397,Bot,Isolation Forest,"n_est:200,max_samples:10,max_features:3",0.6366649987490618,0.001384540120343762
398,Bot,Isolation Forest,"n_est:200,max_samples:10,max_features:4",0.6471907502055113,0.001479117234316376
399,Bot,Isolation Forest,"n_est:200,max_samples:10,max_features:5",0.6951821008613603,0.0016071631946035538
400,Bot,Isolation Forest,"n_est:200,max_samples:10,max_features:6",0.6676525251081168,0.0014841346787525238
401,Bot,Isolation Forest,"n_est:200,max_samples:10,max_features:7",0.6956735408699382,0.0016601455761454374
402,Bot,Isolation Forest,"n_est:200,max_samples:10,max_features:8",0.6074645269666535,0.0013079131064740812
403,Bot,Isolation Forest,"n_est:200,max_samples:10,max_features:9",0.7190928910968941,0.0017213440911912812
404,Bot,Isolation Forest,"n_est:200,max_samples:60,max_features:1",0.7243378962793523,0.001843724803690685
405,Bot,Isolation Forest,"n_est:200,max_samples:60,max_features:2",0.7063333214196361,0.0016317270310855295
406,Bot,Isolation Forest,"n_est:200,max_samples:60,max_features:3",0.6996944136673934,0.0016077949940057727
407,Bot,Isolation Forest,"n_est:200,max_samples:60,max_features:4",0.6832088351978269,0.0015383507448505592
408,Bot,Isolation Forest,"n_est:200,max_samples:60,max_features:5",0.6904017298688302,0.0015645607367193407
409,Bot,Isolation Forest,"n_est:200,max_samples:60,max_features:6",0.6658565352585868,0.001423421314737687
410,Bot,Isolation Forest,"n_est:200,max_samples:60,max_features:7",0.6510686586368348,0.0013895945693178312
411,Bot,Isolation Forest,"n_est:200,max_samples:60,max_features:8",0.6903302476857643,0.0015657879494685256
412,Bot,Isolation Forest,"n_est:200,max_samples:60,max_features:9",0.681948961721291,0.001530569685246758
413,Bot,Isolation Forest,"n_est:200,max_samples:110,max_features:1",0.6769720147253298,0.0015585320872106003
414,Bot,Isolation Forest,"n_est:200,max_samples:110,max_features:2",0.7120518960649058,0.001672080272848769
415,Bot,Isolation Forest,"n_est:200,max_samples:110,max_features:3",0.7001233067657886,0.0016010207709852666
416,Bot,Isolation Forest,"n_est:200,max_samples:110,max_features:4",0.6766146038100004,0.0014808501729971111
417,Bot,Isolation Forest,"n_est:200,max_samples:110,max_features:5",0.6772222023660602,0.0015015273314402991
418,Bot,Isolation Forest,"n_est:200,max_samples:110,max_features:6",0.6817077093534436,0.0015064518924412663
419,Bot,Isolation Forest,"n_est:200,max_samples:110,max_features:7",0.7020711962543336,0.0015976349889069035
420,Bot,Isolation Forest,"n_est:200,max_samples:110,max_features:8",0.7117302262411094,0.0016593062851521783
421,Bot,Isolation Forest,"n_est:200,max_samples:110,max_features:9",0.6937881982915759,0.0015863198162747861
422,Bot,Isolation Forest,"n_est:200,max_samples:160,max_features:1",0.6866667858036384,0.0015484731418276508
423,Bot,Isolation Forest,"n_est:200,max_samples:160,max_features:2",0.683021194467279,0.0015357947569768753
424,Bot,Isolation Forest,"n_est:200,max_samples:160,max_features:3",0.6749794488723686,0.0015165726686128514
425,Bot,Isolation Forest,"n_est:200,max_samples:160,max_features:4",0.7098627542085135,0.001669771237233689
426,Bot,Isolation Forest,"n_est:200,max_samples:160,max_features:5",0.706940919975696,0.0016381069722555285
427,Bot,Isolation Forest,"n_est:200,max_samples:160,max_features:6",0.7147950248400585,0.0016803760635923312
428,Bot,Isolation Forest,"n_est:200,max_samples:160,max_features:7",0.6882751349226206,0.0015589074170979963
429,Bot,Isolation Forest,"n_est:200,max_samples:160,max_features:8",0.6816719682619108,0.0015820349958020911
430,Bot,Isolation Forest,"n_est:200,max_samples:160,max_features:9",0.6918760498945637,0.0015675391061362462
431,Bot,Isolation Forest,"n_est:300,max_samples:10,max_features:1",0.6896422316737553,0.0016411801559817352
